date,token_symbol,price_usd,cex_volume_usd,dex_volume_usd,dex_pool_count,dex_list,token_group,total_volume_usd,dex_share,return_1d,future_return_1d,future_return_3d,future_return_7d,future_return_14d,mom_7d,mom_14d,mom_30d,mom_7d_skip_1d,reversal_1d,realized_vol_14d,momentum_vol_adj_7d,log_cex_volume,log_dex_volume,log_total_volume,log_cex_dex_ratio,cex_vol_z,dex_vol_z,total_vol_z,cex_dex_ratio_z,dex_share_z,cex_vol_growth_7d,dex_vol_growth_7d,total_vol_growth_7d,dex_share_change_7d,volume_divergence,volume_growth_divergence_7d,joint_vol_z_mean,cex_dex_z_product,dex_share_x_dex_vol_z,cex_volume_confirmed_mom_7d,dex_volume_confirmed_mom_7d,joint_volume_confirmed_mom_7d,dex_share_confirmed_mom_7d,cex_dex_confirmation,volume_state
2026-03-10,AAVE,36.47245488,18896851.7253,319540.3098,1,mock_uniswap_v3,defi,19216392.035099998,0.016628527832713794,-0.016610677230705972,0.039632762169586,0.04530496741819534,0.10341879433150991,0.10258705048262984,0.07293535286888687,0.0662344489386779,0.1968351771753612,0.09545665102450017,0.016610677230705972,0.019313526824728817,3.776387064401997,16.754505943692564,12.6746418395905,16.771274276626244,4.079864104102066,-2.7969702992725085,-1.7502736527674583,-2.828241157418643,-0.16517863477385733,0.02385481836248554,-0.31330391138017627,-0.4167903012902993,-0.31473437220436934,0.00884488906635662,1.0466966465050502,-0.10348638991012304,-2.2736219760199834,4.895463422389785,-0.02910447414990932,-0.20399801574123652,-0.12765682648171015,-0.16582742111147333,0.001739859594891085,0,both_low_or_normal
2026-03-11,AAVE,37.91795901,28091302.8384,308422.954,1,mock_uniswap_v3,defi,28399725.7924,0.01086006802511229,0.039632762169586,-0.01742031077742845,0.027433728691084625,0.08610403289741853,0.045772807801766735,0.08330586644469729,0.09632690250613393,0.2322040877873949,0.07293535286888687,-0.039632762169586,0.02143214429093871,3.8869590141719113,17.15097061446459,12.639230589509744,17.161890083099248,4.511740024954847,-0.8339087542063442,-1.7249102996795607,-0.8674680598337539,1.09421137502832,-1.1138618455155989,-0.21327037895599832,-0.4348374817079893,-0.21624702761388828,-0.008237045994446154,-0.8910015454732164,-0.22156710275199099,-1.2794095269429524,1.4384177991234743,-0.018732643191736852,-0.0694694913049776,-0.14369514705418826,-0.10658231917958293,-0.09279122614036651,0,both_low_or_normal
2026-03-12,AAVE,37.25741638,21600244.4773,243150.5732,1,mock_uniswap_v3,defi,21843395.050499998,0.011131537594675982,-0.01742031077742845,0.023281858064254646,0.07074215219643731,0.11683716513248998,0.05255668294410043,0.03773177390426027,0.11614290493160472,0.15681371610698652,0.08330586644469729,0.01742031077742845,0.018865950614503104,1.9999932510824108,16.88821523727963,12.401440285891198,16.899409193570367,4.4867749513884325,-1.913312541987635,-2.209848913826665,-1.9473423215709311,0.9508288344452173,-0.9874220840087208,-0.25601384382178755,-0.31831996908897753,-0.2568003882856725,0.0009798003024940292,-0.29653637183903014,-0.06230612526718998,-2.06158072790715,4.22813164272231,-0.024599016262815406,-0.07219267624246292,-0.08338151957908285,-0.07778709791077289,-0.03725718682189054,0,both_low_or_normal
2026-03-13,AAVE,38.12483826,29051075.6485,1244459.0764,1,mock_uniswap_v3,defi,30295534.7249,0.041077310161394015,0.023281858064254646,0.02185849928901451,0.05941549455375972,0.104771251821699,0.02256253611185821,0.04421383828486832,0.1458947220975288,0.18551295216777605,0.03773177390426027,-0.023281858064254646,0.018708512441851375,2.3633005789365136,17.184566102485917,14.034212320243068,17.22651092381273,3.150353782242851,-0.5615021176623812,2.4021600826812697,-0.4497704944660331,-2.715449402595508,3.754065527871475,-0.1935267786864966,0.024114427978809336,-0.19027419394110606,0.028657744061960193,2.963662200343651,0.21764120666530593,0.9203289825094443,-1.3488179733895738,0.09867427477361841,-0.02482616382693563,0.10620871743003557,0.04069127680154998,0.16598164616010824,0,dex_only
2026-03-14,AAVE,38.95819001,13897490.9613,290218.7792,1,mock_uniswap_v3,defi,14187709.740500001,0.02045564678924508,0.02185849928901451,0.023997423642115434,0.03301493677375267,0.0812246035862485,-0.0004344698764408017,0.05601848232932922,0.14699949651714378,0.19494002688868162,0.04421383828486832,-0.02185849928901451,0.018757702234222604,2.986425609589108,16.44721894738182,12.578393774242643,16.467886707051523,3.868825173139175,-3.1322463564335994,-1.445685295828511,-3.138102587859518,-0.7880679159144072,0.6218457392385724,-0.3477626053470125,0.038894390936512056,-0.34183752487496977,0.01071041132255863,1.6865610606050885,0.3866569962835245,-2.2889658261310553,4.528242500408483,-0.029572427779873303,-0.17546368716898142,-0.08098509619814052,-0.12822439168356098,0.034834854555104634,0,both_low_or_normal
2026-03-15,AAVE,39.8930862,18869496.9074,250950.6643,1,mock_uniswap_v3,defi,19120447.5717,0.01312472751272987,0.023997423642115434,0.012457250800515851,0.03233046431990516,0.06125322412383327,-0.057837438006989705,0.09371670222555532,0.1822227719236522,0.23696671838817654,0.05601848232932922,-0.023997423642115434,0.01790917141304078,5.2328887844199405,16.75305730900981,12.433015627059493,16.766268926175297,4.320041681950318,-1.801123345041315,-1.66923911520136,-1.8222123100301264,0.424106285443343,-0.4912104302109136,-0.3438542432169693,-0.06872913205534947,-0.33965164162130745,-0.007820484736641374,0.13188422983995518,0.2751251111616198,-1.7351812301213374,3.0065055388452784,-0.021908308540608153,-0.16879534019873307,-0.1564355851025753,-0.16261546265065416,-0.046034621618163116,0,both_low_or_normal
2026-03-16,AAVE,40.39004438,68051000.6203,218360.9636,1,mock_uniswap_v3,defi,68269361.58389999,0.003198520661887897,0.012457250800515851,-0.0036061408754510804,0.03021593387018706,0.026166030174587407,-0.06779967544071319,0.08527583196698096,0.18073248299148112,0.233704430498167,0.09371670222555532,-0.012457250800515851,0.0179090605857062,4.761602740628526,18.03576800584101,12.293909348344728,18.038971652656866,5.741858657496281,2.358820722681231,-1.828852756261482,2.3361418485386,3.292878957805542,-1.8287881508894754,-0.15072027661078172,0.03897099098433306,-0.14824978653091272,-0.004684903765208975,-4.187673478942713,0.1896912675951148,0.2649839832098745,-4.313935780202271,-0.005849623328452981,0.20115039958759726,-0.15595694033530413,0.02259672962614656,-0.15595143105845674,0,cex_only
2026-03-17,AAVE,40.24439219,24526484.2167,237902.4058,1,mock_uniswap_v3,defi,24764386.6225,0.009606634294097588,-0.0036061408754510804,0.023318926164157316,0.04658619494484162,-0.0007537880024819366,-0.08375779249158544,0.09841335481926096,0.17134870768814783,0.22199110038750863,0.08527583196698096,0.0036061408754510804,0.018375665306756578,5.355634921314941,17.015264120876658,12.379620012287775,17.02491719615988,4.635644108588882,-0.8288364348296026,-1.4995471474534163,-0.8531714093720446,0.8382392701488337,-0.8501022997189536,-0.01095932229912304,0.01747813316692423,-0.010580673933971801,-0.007021893538616207,-0.6707107126238138,0.02843745546604727,-1.1641917911415094,1.2428793115541898,-0.0144056010523422,-0.08156857414801694,-0.1475754654905437,-0.11457201981928031,-0.0836614192549111,0,both_low_or_normal
2026-03-18,AAVE,41.1828482,17385820.357,288183.8516,1,mock_uniswap_v3,defi,17674004.2086,0.01630552127286314,0.023318926164157316,0.01038342680727955,0.022817881498540915,-0.03713385078596887,-0.10057323742848856,0.08259701148857948,0.1659028779332766,0.2506076867042457,0.09841335481926096,-0.023318926164157316,0.018048959101908398,4.576275619121223,16.67116556746195,12.571357399056476,16.687605485764127,4.099808168405474,-1.7394233196195505,-0.9956180504065137,-1.7475486849352986,-0.31845796077800603,0.12351702313181634,-0.0671871049082788,0.09733391278278779,-0.06504007441891409,0.005445453247750852,0.7438052692130368,0.16452101769106658,-1.3675206850130321,1.731801254311243,-0.01623407130054994,-0.14367116791411907,-0.08223507554766392,-0.1129531217308915,0.010202136978653771,0,both_low_or_normal
2026-03-19,AAVE,41.61046729,20289865.3049,260751.3699,1,mock_uniswap_v3,defi,20550616.6748,0.012688250383247326,0.01038342680727955,0.012226683167344987,0.017452316863899364,-0.05755582299301798,-0.12106176589876028,0.11050073070694223,0.14823250461120246,0.2769035742599023,0.08259701148857948,-0.01038342680727955,0.017427025263004978,6.3407683778090975,16.825632122568855,12.471326461604075,16.838401555622692,4.35430566096478,-1.2084346648413857,-1.1454602838875043,-1.2228677004432247,0.2129647803716104,-0.38350104958773684,-0.015450107468865047,0.14379384759438432,-0.013339506054949955,0.0015567127885713437,0.06297438095388141,0.15924395506324937,-1.176947474364445,1.3842139142487149,-0.014533886886030217,-0.13353291347657195,-0.12657419836535072,-0.13005355592096132,-0.042377146206324205,0,both_low_or_normal
2026-03-20,AAVE,42.11922529,16327846.4788,267438.6294,1,mock_uniswap_v3,defi,16595285.1082,0.016115338040673624,0.012226683167344987,7.901997192694132e-05,-0.015962634292792433,-0.0744124320525934,-0.14723002446752753,0.09963830161372557,0.143852139898594,0.2540353214590091,0.11050073070694223,-0.012226683167344987,0.01735188298887666,5.742218390799328,16.608382642345386,12.496649135361642,16.62462924361429,4.111733506983746,-1.6898420143641435,-1.019148080783962,-1.6955311078918727,-0.33636120869366615,0.1403652921757387,-0.08741664707846875,-0.599883262553228,-0.09409641348299035,-0.02496197212072039,0.6706939335801816,-0.5124666154747592,-1.3544950475740527,1.722199245767321,-0.016423915835337297,-0.16837298830676012,-0.10154618386220195,-0.13495958608448103,0.013985759317904967,0,both_low_or_normal
2026-03-21,AAVE,42.12255355,17673054.0272,312176.5878,1,mock_uniswap_v3,defi,17985230.615,0.017357385873030685,7.901997192694132e-05,0.005083091644618509,-0.0453082004569022,-0.07552461643199693,-0.1826507695186964,0.07809429097538619,0.13411277330471547,0.23998966745536585,0.09963830161372557,-7.901997192694132e-05,0.017573691783358582,4.443818176516423,16.687551722798048,12.651327496530152,16.705061513260798,4.036224226267898,-1.3668323794820814,-0.6331091592988419,-1.3677739138765461,-0.5009373300794205,0.32191613623679954,0.06501386404109064,-0.5620824426000578,0.05639466076530595,-0.0030982609162143945,0.7337232201832394,-0.6270963066411485,-0.9999707693904616,0.8653540986763362,-0.010989119977700053,-0.10674180555785313,-0.04944221090546588,-0.0780920082316595,0.025139812412948683,0,both_low_or_normal
2026-03-22,AAVE,42.33666635,24126584.981,288345.555,1,mock_uniswap_v3,defi,24414930.536,0.011810214023539092,0.005083091644618509,-0.021016648846278407,-0.06337522817263586,-0.11221700855528038,-0.22193759854216766,0.05945049668246433,0.15316719890801966,0.22548120613110503,0.07809429097538619,-0.005083091644618509,0.01629427185995258,3.648551907899574,16.998824943173613,12.571918351685905,17.010705451296207,4.4269065914877075,-0.503437865893451,-0.7712009083594855,-0.514959565008176,0.3608533173636808,-0.49757913605247184,0.1302864712392939,-0.4489294977978865,0.12259093434811484,-0.001314513489190778,-0.26776304246603455,-0.5792159690371804,-0.6373193871264682,0.38825173947959024,-0.009108047782873281,-0.029929631176125526,-0.04584827704393907,-0.03788895411003229,-0.029581326777150942,0,both_low_or_normal
2026-03-23,AAVE,41.4468915,11967665.0901,262210.4081,1,mock_uniswap_v3,defi,12229875.4982,0.021440153510850726,-0.021016648846278407,-0.0297449339475796,-0.05383633896887052,-0.09156969033491935,-0.2072866217240924,0.025829556438932658,0.11110538840591365,0.18092030116198415,0.05945049668246433,0.021016648846278407,0.01810189710735837,1.426897760259228,16.297719078581576,12.476906358518558,16.31939240934581,3.8208127200630164,-2.100532404119698,-0.9155784381165296,-2.096143799949122,-0.9423207696045647,0.8878047473642928,-0.4055229685028311,-0.40532255264531275,-0.40552010620773365,0.018241632848962828,1.1849539660031683,0.00020041585751834345,-1.5080554211181139,1.923202177777072,-0.01963014226444334,-0.05425582028401664,-0.023648984941600712,-0.038952402612808676,0.02293160282879835,0,both_low_or_normal
2026-03-24,AAVE,40.21405645,18420431.8972,438857.8812,1,mock_uniswap_v3,defi,18859289.7784,0.023270117080582457,-0.0297449339475796,-0.013937564112610268,-0.030562078499295486,-0.08306661910999547,-0.20577048153022126,-0.0007540722435055711,0.09765928257575547,0.14939937712973358,0.025829556438932658,0.0297449339475796,0.019747677107748673,-0.03818536425277509,16.728971089991937,12.99193318525425,16.75251622992381,3.737037904737685,-0.9846287491707172,0.25488587577508887,-0.9705384282973728,-1.1274059881246339,1.15905546931878,-0.48074808525633445,-0.2768275263646691,-0.4776983985021773,0.01366348278648487,1.239514624945806,0.20392055889166533,-0.3648714366978142,-0.25096796104570857,0.005931224171473114,0.000742481209907247,-0.00019220236418360356,0.0002751394228618217,-0.0008740115580966151,0,both_low_or_normal
2026-03-25,AAVE,39.65357046,20932103.6167,352621.223,1,mock_uniswap_v3,defi,21284724.839700002,0.01656686781979419,-0.013937564112610268,-0.011046366188937617,-0.017963240175775108,-0.06588598705469495,-0.20392688895838718,-0.03784087039172561,0.04475614109685384,0.15086840781897917,-0.0007540722435055711,0.013937564112610268,0.018096937062000017,-2.0910096698730274,16.856794644393144,12.773152573051735,16.873500276715113,4.083642071341408,-0.6301251535520918,-0.19779276794123662,-0.6307622750044138,-0.3770558654596459,0.18530241620251595,-0.3991519326411229,-0.23958543002334576,-0.39670902245297374,0.00026134654693104817,0.43233238561085513,0.15956650261777716,-0.41395896074666416,0.12463419827046499,-0.003276806642193693,0.0238444842661309,0.007484650496084995,0.015664567381107948,-0.007012004714793001,0,both_low_or_normal
2026-03-26,AAVE,39.2155426,14183735.9474,437465.7072,1,mock_uniswap_v3,defi,14621201.6546,0.029919955796681608,-0.011046366188937617,-0.00587805968544719,-0.04155929491078869,-0.06738430185586675,-0.20752622277882238,-0.059278590053863246,0.051222140653079014,0.13875029718301712,-0.03784087039172561,0.011046366188937617,0.01760764945100935,-3.3666384726023226,16.467606580836627,12.988755884055648,16.497983269819215,3.4788506967809782,-1.4627133832762702,0.33124840865976807,-1.438849581023656,-1.5621162430930542,1.9155041117574727,-0.44056157739503066,-0.16805103830605078,-0.4360851202843764,0.01723170541343428,1.7939617919360382,0.2725105390889799,-0.5657324873082511,-0.4845214805356099,0.009910937744821385,0.08670758701353337,-0.019635938622936954,0.03353582419529821,-0.11354838298736067,0,both_low_or_normal
2026-03-27,AAVE,38.9850313,23226658.485,375807.1417,1,mock_uniswap_v3,defi,23602465.6267,0.015922367927309798,-0.00587805968544719,-0.0011226732040613419,-0.03420335383955442,-0.07867174855904258,-0.20882599599195406,-0.07732653453750574,0.022311767076219777,0.12407980977794383,-0.059278590053863246,0.00587805968544719,0.01683478042853501,-4.593260652597345,16.960811292641168,12.836834030708193,16.976861782614712,4.123977261932975,-0.22667160247357068,0.0376086647970537,-0.22843961680799077,-0.21713708161610284,0.00776330294553191,-0.31772320112634606,0.30777144629646613,-0.30905864383762255,-0.0001929701133638259,0.26428026727062437,0.6254946474228122,-0.0945314688382585,-0.008524816316439528,0.0005988189981535529,0.017527729497344335,-0.002908147717338849,0.007309790890002743,-0.0006003093133427933,0,both_low_or_normal
2026-03-28,AAVE,38.94126385,19989423.531,370353.3178,1,mock_uniswap_v3,defi,20359776.8488,0.018190440914475373,-0.0011226732040613419,-0.03480861728631324,-0.05309671298714158,-0.11587777780869324,-0.22290888435044975,-0.07852885526121015,-0.0004345642858239146,0.16034633823408834,-0.07732653453750574,0.0011226732040613419,0.015810016728387898,-4.967031762857439,16.810713918218283,12.822215442074702,16.829071838427932,3.9884984761435813,-0.5604687002064349,0.08321605936128142,-0.559107281839501,-0.524961504850177,0.34732682905590495,-0.32096605365160036,0.3190419023327805,-0.3121074755954901,0.0008330550414446872,0.6436847595677163,0.6400079559843809,-0.23862632042257675,-0.04663999662651892,0.001513736810946865,0.04401296543694971,-0.00653486188099034,0.018739051777979684,-0.02727517828726624,0,both_low_or_normal
2026-03-29,AAVE,37.5857723,20224977.6278,323640.2338,1,mock_uniswap_v3,defi,20548617.8616,0.015749975788142863,-0.03480861728631324,0.0017517314656854133,-0.014495284695799637,-0.12358942561890629,-0.19964118124559604,-0.11902794485907559,-0.05957744817661115,0.13165431204892467,-0.07852885526121015,0.03480861728631324,0.016752071772340636,-7.1052671261594496,16.822428964186393,12.687390878175046,16.838304287966647,4.135038086011346,-0.4813745063516004,-0.2579939182449873,-0.4861120397898885,-0.1884294447641093,-0.015139383418758257,-0.3790787542871664,0.31275408797874166,-0.3693069371653749,0.003939761764603771,0.2233805881066131,0.6918328422659081,-0.36968421229829385,0.12419169503689591,-0.0040633979658466594,0.05729701819858302,0.030708485874841204,0.04400275203671211,0.001802009694768361,0,both_low_or_normal
2026-03-30,AAVE,37.65161248,17387507.0125,438963.9396,1,mock_uniswap_v3,defi,17826470.952099998,0.024624275930973823,0.0017517314656854133,-0.02066317187380129,-0.02864636516093233,-0.1273811872611731,-0.22088563575909825,-0.09603710331762498,-0.07020754687869246,0.11288625795372381,-0.11902794485907559,-0.0017517314656854133,0.016171683641110927,-5.938596465830173,16.671262576033282,12.992174824631089,16.696195098813185,3.679087751402195,-0.8246771540625457,0.6036396038766472,-0.809733467107778,-1.097332466140288,1.1533774654529005,0.015506955342893845,0.35635554302578304,0.0212911739027064,0.003184122420123097,1.4283167579391929,0.34084858768288917,-0.11051877509294927,-0.4978077906044358,0.014864188168722295,0.07919960504838963,-0.05797179900411178,0.010613903022138927,-0.11076703081392064,0,both_low_or_normal
2026-03-31,AAVE,36.87361074,18420910.9114,592621.8333,1,mock_uniswap_v3,defi,19013532.7447,0.03116842310460126,-0.02066317187380129,0.004538342913580573,-0.025915553178072037,-0.13381982265835457,-0.21714102441598848,-0.08672045833965006,-0.0874745305831555,0.10351588034053537,-0.09603710331762498,0.02066317187380129,0.016702170163654786,-5.192167095049749,16.728997094156686,13.292313444091429,16.76066158591643,3.436683650065257,-0.623282689124442,1.3956104249280783,-0.5900570941073917,-1.4823581677053803,1.8474301184498825,0.06276358069808433,0.3113108144647916,0.06741032612879982,0.007898306024018802,2.01889311405252,0.24854723376670726,0.38616386790181817,-0.8698598186192777,0.04349897621335069,0.05405136047604123,-0.12102797571335673,-0.03348830761865775,-0.16020998662244781,0,dex_only
2026-04-01,AAVE,37.04095583,26176202.1424,785622.6192,1,mock_uniswap_v3,defi,26961824.7616,0.029138332666523076,0.004538342913580573,-0.01263264350270954,-0.0705197541874556,-0.14777735907038025,-0.2085805119462545,-0.06815677866858595,-0.10599764906031163,0.09417336942053366,-0.08672045833965006,-0.004538342913580573,0.014804070467745544,-4.603921523954033,17.080361278990193,13.57423310074356,17.109932562843003,3.506128178246633,0.35707225147241584,2.083985164472799,0.3949004995292625,-1.2714067679290542,1.4756302331543223,0.07333506101276323,0.4208857577872622,0.08018689646341855,0.012571464846728886,1.7269129130003833,0.347550696774499,1.2205287079726075,0.7441332747134152,0.06072385299450723,-0.02433689441229911,-0.14203771560358927,-0.08318730500794419,-0.10057420319777302,0,dex_only
2026-04-02,AAVE,36.57303064,25909838.5472,504641.1369,1,mock_uniswap_v3,defi,26414479.684100002,0.019104716160801945,-0.01263264350270954,-0.01790991636562933,-0.09932079148035289,-0.15026759811338397,-0.20865686426472196,-0.06976206208377553,-0.12904065213763868,0.07568913902945064,-0.06815677866858595,0.01263264350270954,0.013924386491748384,-5.010063612146693,17.07013335982132,13.13160481725165,17.089422928500866,3.938528542569668,0.39696995589863177,0.8637147647546289,0.4056038029018798,-0.3856958493022384,0.19922872187122237,0.20219461076668818,0.36302962511002845,0.20545655345110464,-0.010815239635879662,0.4667448088559972,0.16083501434334027,0.6303423603266304,0.34286881207364217,0.01650102542453101,-0.027693442708793984,-0.060254523041486,-0.04397398287513999,-0.013898606464051463,0,both_low_or_normal
2026-04-03,AAVE,35.91801072,27906321.9195,448594.4504,1,mock_uniswap_v3,defi,28354916.3699,0.015820693827762543,-0.01790991636562933,-0.041460369328605085,-0.08526377932992613,-0.14126805210775872,-0.19966952445967745,-0.08193889858004294,-0.1592654331175487,0.029119875136464246,-0.06976206208377553,0.01790991636562933,0.01264743257411725,-6.4786981942666735,17.14436384905443,13.013876759242407,17.160311025298,4.130487089812022,0.610757906158893,0.5789493914671222,0.6122065022138249,-0.015025869734420164,-0.20072215401824417,0.1783484426194647,0.33935107848415275,0.1815841605883464,-0.00010167409954725537,-0.03180851469177082,0.16100263586468805,0.5948536488130076,0.35359791810442487,0.009159381064170781,-0.05004483012971292,-0.04743847547040211,-0.04874165280005751,0.016446952220868668,0,both_low_or_normal
2026-04-04,AAVE,34.42883673,22588248.1998,622889.0041,1,mock_uniswap_v3,defi,23211137.2039,0.026835781402185694,-0.041460369328605085,-0.04322738092115608,-0.07231281322469474,-0.12105917468795069,-0.15852473386776555,-0.12315996550417563,-0.20168882076538572,-0.04122475829743171,-0.08193889858004294,0.041460369328605085,0.014522272892230313,-8.48076374945884,16.93294038211174,13.34212522375435,16.9601428164235,3.5908151583573913,0.036648084816934136,1.3508247842558676,0.06406938728170126,-1.0248615359610427,1.108761737490149,0.1772785119744263,0.3864067825321873,0.18160883441901615,0.008645340487710321,1.3141766994389334,0.209128270557761,0.6937364345364009,0.049505141266225794,0.036250438622945115,-0.00451357686184771,-0.16636753383113814,-0.08544055534649293,-0.1365550573416366,0,dex_only
2026-04-05,AAVE,32.94056829,36444004.3493,622030.7213,1,mock_uniswap_v3,defi,37066035.070599996,0.016781690302596776,-0.04322738092115608,-0.0025823145870202957,-0.041694092157388285,-0.08677640120944019,-0.13331030149024792,-0.1319206056317743,-0.25094855049084985,-0.10194717739551006,-0.12315996550417563,0.04322738092115608,0.015305522886445853,-8.619150525631472,17.41128754059724,13.340746369295516,17.428211638484118,4.0705411713017225,1.3928190511679863,1.26243429591303,1.40143153589522,-0.04867795731199214,-0.1681879918403717,0.304445494460299,0.44974733756538116,0.307486387883165,0.001031714514453913,-0.1303847552549564,0.14530184310508215,1.3276266735405082,1.7583425381955111,0.021185781381389282,-0.183741532765554,-0.16654109688716948,-0.17514131482636175,0.022187461743573746,1,both_high
2026-04-06,AAVE,32.85550538,27463430.6577,624809.9958,1,mock_uniswap_v3,defi,28088240.6535,0.02224454010871429,-0.0025823145870202957,-0.027889228286160583,-0.05412232103671866,-0.10715383066799744,-0.1796520148368509,-0.1362564591177091,-0.23229356243533403,-0.11435121535179979,-0.1319206056317743,0.0025823145870202957,0.015779608271442622,-8.634970955793701,17.128365919822375,13.345204476264406,17.150861600236148,3.78316144355797,0.6292767326193178,1.1990031655610167,0.6456834634633758,-0.5766399873930232,0.4757347488722341,0.3193048054348455,0.4282509205983165,0.3216005685422577,-0.002379735822259532,0.5697264329416989,0.10894611516347097,0.9141399490901673,0.7545047944244556,0.02667127400679744,-0.08574301939186964,-0.16337192581026846,-0.12455747260106904,-0.06482193236058316,0,dex_only
2026-04-07,AAVE,31.93919069,32268541.9913,556118.7195,1,mock_uniswap_v3,defi,32824660.710800003,0.016942101074544396,-0.027889228286160583,-0.011648682448190173,-0.034291644726706094,-0.09619384504197659,-0.1593320077954674,-0.14366233508405712,-0.23038279342370707,-0.1286525244416184,-0.1362564591177091,0.027889228286160583,0.015665703275488333,-9.17050020402476,17.289603412444837,13.22873887289581,17.30669067225997,4.0608645395490255,1.0668503839627301,0.9111740906902064,1.0709308639433979,-0.027017073839429723,-0.18687712764766048,0.3915185614533282,0.364879642341863,0.39096463703368534,-0.014226322030056863,-0.15567629327252375,-0.02663891911146521,0.9890122373264683,0.9720864285097381,0.015437203540979558,-0.15326621734540874,-0.13090139753664748,-0.1420838074410281,0.026847204531664316,0,cex_only
2026-04-08,AAVE,31.5671412,56930556.5388,686549.8603,1,mock_uniswap_v3,defi,57617106.3991,0.011915729601976751,-0.011648682448190173,-0.01551778245918567,-0.04137945282165745,-0.07134655893388275,-0.15802642780968712,-0.15990747064471403,-0.22806424931330005,-0.16119075224868026,-0.14366233508405712,0.011648682448190173,0.0157030848056692,-10.183188374999,17.85734279428876,13.439435587826091,17.869330085025922,4.417907206462668,2.4558714113910667,1.3196487977451483,2.4550022554718627,0.7553167711658761,-0.8660993768546411,0.49710207135398415,0.20125796440537896,0.4911277535276861,-0.017222603064546323,-1.1362226136459184,-0.2958441069486052,1.8877601045681076,3.2408877554589015,0.015724578243504896,-0.3927121856242094,-0.21102170138676446,-0.30186694350548693,0.13849576067978864,1,both_high
2026-04-09,AAVE,31.07728917,39426929.1868,500599.8866,1,mock_uniswap_v3,defi,39927529.073400006,0.01253771265634124,-0.01551778245918567,-0.00750856545831724,-0.03202289763936961,-0.06871488720648922,-0.14420820701202752,-0.16283380037427034,-0.23259586245804587,-0.1600800142137064,-0.15990747064471403,0.01551778245918567,0.015639017287647584,-10.41202253180473,17.489959648062637,13.123564429052953,17.502576620712492,4.366395219009683,1.3625524241084677,0.5353307953060558,1.3571011080182316,0.622058421400463,-0.7597532872017297,0.4736774510889908,0.1802585778763532,0.4680877644271718,-0.006567003504460706,-0.8272216288024119,-0.2934188732126376,0.9489416097072617,0.7294162728441802,0.0067118236876379566,-0.22186958942675636,-0.08716994785706567,-0.154519768641911,0.12371351510190214,0,cex_only
2026-04-10,AAVE,30.84394331,36498922.6383,833239.472,1,mock_uniswap_v3,defi,37332162.110300004,0.022319614640538266,-0.00750856545831724,-0.01890267836833215,-0.04892471675341048,-0.06800896658761235,-0.15202423966587175,-0.15229845704383294,-0.234237355623876,-0.20648444835206609,-0.16283380037427034,0.00750856545831724,0.015560822647601131,-9.787301127508924,17.412793328756255,13.633077561361134,17.435365794840166,3.779715767395122,1.1175965264856487,1.5964701894588356,1.1341436447764688,-0.5625838111446778,0.4653547800283824,0.477969209800042,0.24950797806480202,0.4735224911850064,0.0064989208127757235,0.4788736629731869,-0.22846123173523997,1.357033357972242,1.78420953837708,0.03563259941382833,-0.17020822658131146,-0.2431399465710563,-0.20667408657618386,-0.07087281497629491,1,both_high
2026-04-11,AAVE,30.26091017,40853511.0816,560534.4485,1,mock_uniswap_v3,defi,41414045.5301,0.013534887532119988,-0.01890267836833215,-0.005908806080038631,-0.04606844381640751,-0.042625803809390184,-0.13782293416060853,-0.12903770402719192,-0.2521976695313675,-0.20799423622888386,-0.15229845704383294,0.01890267836833215,0.014923778808365677,-8.646449782199834,17.52550335064441,13.236647763919128,17.539130669416995,4.288855586725281,1.310702829188673,0.6444269956488674,1.3062220281232908,0.5353663654284729,-0.7063092097048181,0.5315256461222392,0.16502519922887876,0.5244748840910273,-0.013300893870065706,-0.6662758335398057,-0.3665004468933604,0.9775649124187702,0.8446522864025272,0.008722246908769398,-0.16913008374045108,-0.08315537993167105,-0.12614273183606106,0.09114051875357015,0,cex_only
2026-04-12,AAVE,30.08210432,39204969.9796,661688.2009,1,mock_uniswap_v3,defi,39866658.1805,0.01659753365592233,-0.005908806080038631,-0.024838428590357342,-0.02550253838093197,-0.050955648038920165,-0.11679480639471429,-0.09077452279600307,-0.22269512842777742,-0.2369355384763816,-0.12903770402719192,0.005908806080038631,0.014370776332917414,-6.316605358896078,17.484314107424975,13.402551239631219,17.50105092303258,4.081762867793757,1.159475193766804,1.1899058993309037,1.1648657889076774,0.027428105814135725,-0.23061218466089484,0.44434599050680523,0.09681248264762267,0.43773313345763654,-0.00018415664667444445,0.03043070556409977,-0.3475335078591826,1.1746905465488537,1.3796663731909629,0.019749503211525205,-0.10525080740798481,-0.10801314018391164,-0.10663197379594823,0.020933711013536468,1,both_high
